2024-10-05 23:27:33.758 | INFO     | generate_answer_with_classify:do_classification:28 - Do classfication...
2024-10-05 23:27:33.764 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 0 无形资产是指什么？
2024-10-05 23:27:33.951 | INFO     | generate_answer_with_classify:do_classification:60 - F
2024-10-05 23:27:33.951 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 1 请告诉我龙岩卓越新能源股份有限公司2021年的应付账款的具体数值
2024-10-05 23:27:34.049 | INFO     | generate_answer_with_classify:do_classification:60 - C
2024-10-05 23:27:34.050 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 2 2019年负债总额第2高的上市公司是？
2024-10-05 23:27:34.147 | INFO     | generate_answer_with_classify:do_classification:60 - E
2024-10-05 23:27:34.148 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 3 哪家上市公司，2019年净利润第十二高？
2024-10-05 23:27:34.245 | INFO     | generate_answer_with_classify:do_classification:60 - E
2024-10-05 23:27:34.246 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 4 在保留两位小数的情况下，请计算出金钼股份2019年的流动负债比率
2024-10-05 23:27:34.344 | INFO     | generate_answer_with_classify:do_classification:60 - D
2024-10-05 23:27:34.344 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 5 在保留两位小数的情况下，请计算出厦门象屿2019年的企业硕士及以上人员占职工人数比例
2024-10-05 23:27:34.443 | INFO     | generate_answer_with_classify:do_classification:60 - D
2024-10-05 23:27:34.444 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 6 注册地址在杭州的上市公司中，2021年流动资产最高的前5家是哪些上市公司？金额为？
2024-10-05 23:27:34.543 | INFO     | generate_answer_with_classify:do_classification:60 - E
2024-10-05 23:27:34.543 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 7 航发动力2019年的非流动负债比率保留两位小数是多少？
2024-10-05 23:27:34.641 | INFO     | generate_answer_with_classify:do_classification:60 - D
2024-10-05 23:27:34.642 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 8 什么是在建工程？
2024-10-05 23:27:34.738 | INFO     | generate_answer_with_classify:do_classification:60 - F
2024-10-05 23:27:34.739 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 9 根据青岛港国际股份有限公司2019年的年报数据，能否简要介绍公司报告期内破产重整相关事项的详情。
2024-10-05 23:27:34.838 | INFO     | generate_answer_with_classify:do_classification:60 - F
2024-10-05 23:27:34.839 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 10 光云科技2021年年报中提及的投资收益增长率具体是什么？
2024-10-05 23:27:34.936 | INFO     | generate_answer_with_classify:do_classification:60 - D
2024-10-05 23:27:34.937 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 11 请告诉我山东金麒麟股份有限公司2020年的公司网址的具体情况
2024-10-05 23:27:35.035 | INFO     | generate_answer_with_classify:do_classification:60 - A
2024-10-05 23:27:35.035 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 12 我想知道2019年扬州扬杰电子科技股份有限公司证券简称是什么？
2024-10-05 23:27:35.133 | INFO     | generate_answer_with_classify:do_classification:60 - A
2024-10-05 23:27:35.133 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 13 2021年襄阳长源东谷实业股份有限公司投资收益增长率为多少？保留两位小数。
2024-10-05 23:27:35.232 | INFO     | generate_answer_with_classify:do_classification:60 - D
2024-10-05 23:27:35.233 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 14 请提供广州市嘉诚国际物流股份有限公司2021年的投资收益增长率并保留2位小数
2024-10-05 23:27:35.332 | INFO     | generate_answer_with_classify:do_classification:60 - D
2024-10-05 23:27:35.332 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 15 2020年其他非流动金融资产第十一高的上市公司是哪家？
2024-10-05 23:27:35.430 | INFO     | generate_answer_with_classify:do_classification:60 - E
2024-10-05 23:27:35.431 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 16 概述一下主要控股参股公司分析的情况，针对宁夏建材集团股份有限公司2019年的年报。
2024-10-05 23:27:35.529 | INFO     | generate_answer_with_classify:do_classification:60 - F
2024-10-05 23:27:35.529 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 17 根据聚灿光电科技股份有限公司2019年的年报数据，能否简要介绍公司报告期内主要控股参股公司分析的详情。
2024-10-05 23:27:35.629 | INFO     | generate_answer_with_classify:do_classification:60 - F
2024-10-05 23:27:35.629 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 18 2020年营业收入最高的3家并且曾经在宁波注册的上市公司是？金额是？
2024-10-05 23:27:35.728 | INFO     | generate_answer_with_classify:do_classification:60 - E
2024-10-05 23:27:35.728 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 19 2019年货币资金最高的上市公司是哪家？
2024-10-05 23:27:35.826 | INFO     | generate_answer_with_classify:do_classification:60 - E
2024-10-05 23:27:35.827 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 20 浙江寿仙谷医药股份有限公司在2021年的时候非流动负债是多少元？
2024-10-05 23:27:35.925 | INFO     | generate_answer_with_classify:do_classification:60 - C
2024-10-05 23:27:35.926 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 21 什么是合同资产？
2024-10-05 23:27:36.022 | INFO     | generate_answer_with_classify:do_classification:60 - F
2024-10-05 23:27:36.023 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 22 在上海注册的所有上市公司中，2021年货币资金最高的前3家上市公司为？金额为？
2024-10-05 23:27:36.121 | INFO     | generate_answer_with_classify:do_classification:60 - E
2024-10-05 23:27:36.122 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 23 在2020年的财务数据中，润禾材料流动负债增长率是多少？保留两位小数
2024-10-05 23:27:36.220 | INFO     | generate_answer_with_classify:do_classification:60 - D
2024-10-05 23:27:36.220 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 24 哪家上市公司，2021年营业总收入最高？
2024-10-05 23:27:36.317 | INFO     | generate_answer_with_classify:do_classification:60 - E
2024-10-05 23:27:36.318 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 25 什么是非经常性损益？
2024-10-05 23:27:36.414 | INFO     | generate_answer_with_classify:do_classification:60 - F
2024-10-05 23:27:36.415 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 26 当升科技2019-2020年这两年的法定代表人是否都相同？
2024-10-05 23:27:36.514 | INFO     | generate_answer_with_classify:do_classification:60 - A
2024-10-05 23:27:36.514 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 27 我想知道2019年中节能国祯环保科技股份有限公司其他非流动金融资产是多少元？
2024-10-05 23:27:36.611 | INFO     | generate_answer_with_classify:do_classification:60 - C
2024-10-05 23:27:36.612 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 28 根据中国铁路通信信号股份有限公司2019年的年报数据，能否简要介绍公司报告期内主要销售客户的详情。
2024-10-05 23:27:36.711 | INFO     | generate_answer_with_classify:do_classification:60 - F
2024-10-05 23:27:36.712 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 29 提供江河创建集团股份有限公司2019年营业总成本，单位为元。
2024-10-05 23:27:36.810 | INFO     | generate_answer_with_classify:do_classification:60 - C
2024-10-05 23:27:36.811 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 30 提供浙江兆丰机电股份有限公司2019年外文名称的信息。
2024-10-05 23:27:36.909 | INFO     | generate_answer_with_classify:do_classification:60 - A
2024-10-05 23:27:36.910 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 31 请提供2021年伯特利博士及以上的员工人数的详细数据。
2024-10-05 23:27:37.008 | INFO     | generate_answer_with_classify:do_classification:60 - B
2024-10-05 23:27:37.008 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 32 在杭州注册的所有上市公司中，2020年总负债大于5亿的有多少家？
2024-10-05 23:27:37.107 | INFO     | generate_answer_with_classify:do_classification:60 - E
2024-10-05 23:27:37.108 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 33 请具体描述一下2019年华灿光电社会责任情况。
2024-10-05 23:27:37.206 | INFO     | generate_answer_with_classify:do_classification:60 - F
2024-10-05 23:27:37.206 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 34 在2019年的时候，天润乳业管理费用率为多少？
2024-10-05 23:27:37.304 | INFO     | generate_answer_with_classify:do_classification:60 - D
2024-10-05 23:27:37.305 | INFO     | generate_answer_with_classify:do_classification:43 - Start process question 35 什么是归属于母公司所有者的综合收益总额？
